"ID_REF"	"GSM101095"	"GSM101096"	"GSM101097"	"GSM101098"	"GSM101099"	"GSM101100"	"GSM101101"	"GSM101102"	"GSM101103"	"GSM101104"	"GSM101105"	"GSM101106"	"GSM101107"	"GSM101108"	"GSM101109"	"GSM101110"	"GSM101111"	"GSM101112"	"GSM101113"	"GSM101114"	"GSM101115"	"GSM101116"
"226705_at"	50.157322	41.281605	49.02139	43.508877	51.307068	47.02159	48.910904	55.337887	78.00637	35.421516	33.44882	35.921688	54.93985	69.443855	51.374783	39.704884	44.1723	37.220047	36.28384	42.123962	40.1818	39.85677
"226706_at"	484.25537	222.53792	256.1474	305.7808	399.31055	361.8403	260.84857	232.76068	300.16028	280.7074	300.3271	285.90897	253.04587	433.16235	280.62952	273.52304	250.62009	255.17126	402.28754	260.568	240.25868	285.5817
"226707_at"	387.4124	284.5577	231.68446	194.39825	317.4713	329.0144	128.60696	300.2904	338.86008	226.15483	241.60904	179.55476	205.35309	245.8343	278.32565	405.41315	138.4268	107.01825	147.49924	164.44016	183.69292	146.33925
"226708_at"	51.339127	34.10883	26.224499	25.4639	26.140902	29.663742	18.651236	22.318657	27.114428	21.527397	24.788506	25.61949	29.713205	68.59937	34.3077	61.937145	24.352745	25.865183	26.535347	27.071177	23.91633	24.475191
"226709_at"	13.276768	11.890598	8.578112	11.82311	13.071921	10.410148	9.961242	10.633642	10.230341	10.423529	10.069698	10.110677	10.997357	16.5057	10.543603	13.754264	9.7817135	12.060595	10.022977	9.888559	10.207639	11.341582
"226710_at"	158.24751	114.440506	78.211	94.50544	115.93579	143.96884	91.44813	91.090126	146.9399	123.98941	99.40573	107.373604	106.086235	162.70007	80.00946	102.67209	88.84664	86.74722	101.1371	67.4742	102.153175	82.39225
"226711_at"	49.48896	261.69638	150.09181	281.4733	66.93653	147.75308	211.73312	164.2007	163.53528	157.90176	133.42892	147.28194	164.10951	100.082535	161.84126	46.33066	190.53401	174.87128	112.17144	222.85489	151.8604	179.30254
"226712_at"	140.84775	143.19409	172.46925	135.76945	83.19398	130.93568	132.0607	116.1332	91.796326	75.841286	117.36697	90.213936	74.12241	49.297832	50.39289	57.946255	124.03045	121.94729	97.47366	92.989265	120.62545	89.54006
"226713_at"	54.66875	103.53085	60.79872	122.773224	43.881172	62.106102	75.63226	50.23134	57.88489	73.40044	76.389404	86.33711	68.32134	65.59568	70.191376	47.11307	110.11347	95.83823	57.025417	95.79834	92.536766	98.93758
"226714_at"	145.34465	133.58885	108.26044	117.27338	139.34283	105.26287	89.397224	107.41083	95.22323	120.03664	130.34166	128.68745	158.80591	175.65903	133.86272	173.29733	94.024445	115.94983	187.24957	112.5439	118.049255	102.52258
"226715_at"	185.27785	195.09807	165.78987	216.47783	204.69856	255.0827	182.87558	237.97647	175.65903	158.57458	223.28462	189.64998	138.1917	110.170876	187.3471	164.1751	182.60284	168.0668	149.57182	146.03233	184.96942	153.96474
"226716_at"	141.0288	88.06373	80.59055	106.64556	111.1947	125.83853	69.8645	84.73255	115.443825	83.104454	148.24878	121.934494	68.70544	77.14479	84.54755	61.72254	72.59852	76.51015	128.94223	61.30199	83.42812	48.49677
"226717_at"	2010.5565	1463.7562	1764.3284	1089.3757	2301.9883	1281.7769	2016.3574	1916.6266	1266.7615	1926.5637	1331.3817	1767.7609	1408.851	1565.4385	1476.102	2099.7043	1540.0021	1622.696	1878.2333	1650.3574	2039.0538	1712.2944
"226718_at"	140.77684	61.41056	66.33289	95.076225	112.79022	94.8126	88.00256	102.35538	68.62911	82.41076	64.55448	73.74002	71.80536	95.15541	69.465515	80.5975	56.332947	78.7394	69.616356	71.32845	65.3559	65.170204
"226719_at"	197.791	262.0325	200.3893	330.06693	207.12482	235.01729	253.07628	232.50609	235.46216	194.18591	240.54227	231.11423	168.45215	162.08864	176.54518	133.75119	209.11105	257.83307	228.21275	233.53333	254.63148	240.83884
"226720_at"	52.936928	123.82386	142.97807	121.099525	60.140846	137.74164	142.82422	142.28992	113.65491	116.33684	116.15126	125.24594	105.11681	79.949814	143.38062	84.75316	134.4821	115.63638	103.07925	117.8814	101.263626	123.50214
"226721_at"	77.33506	182.38112	167.26945	315.4667	87.99648	212.2517	219.33646	204.72687	232.11107	216.77843	222.52635	297.54123	112.15577	48.244923	158.83885	86.82543	188.7831	152.10027	195.8103	183.38397	191.68816	173.26106
"226722_at"	32.164562	73.94379	24.40394	23.437244	36.624157	30.453985	23.16954	24.997593	35.294476	22.27067	28.533735	21.663065	49.02139	57.23859	46.050873	32.242783	27.791876	39.06988	26.19949	30.733786	31.888882	20.876194
"226723_at"	90.496056	147.32014	141.0066	188.30533	157.56503	124.6171	224.8593	177.0207	162.75098	153.18097	167.42043	180.78656	178.15474	201.10349	156.68694	165.95668	142.34651	121.634384	197.50308	166.84312	111.90512	116.656136
"226724_s_at"	24.648256	18.040972	19.293547	18.878876	21.211824	22.140442	20.29501	25.329926	31.225172	27.078703	24.352768	24.70092	24.34262	21.938498	24.503252	31.715597	19.932346	19.949654	31.787241	18.234234	17.65536	21.038054
"226725_at"	172.08644	535.19995	402.371	427.54587	183.9736	299.98843	477.33002	381.79956	425.717	443.792	468.35303	424.34534	313.31155	222.34094	383.36627	273.8933	455.32208	474.7523	389.75262	428.7275	449.79303	511.03827
"226726_at"	189.42638	231.3952	238.18297	259.88144	131.62817	196.60368	226.92546	231.2668	205.9385	255.10046	232.53847	284.5922	205.95274	98.34014	169.67558	177.02998	224.52802	165.19241	239.25171	202.28297	219.60687	263.87152
"226727_at"	274.99832	226.22148	201.56815	142.93336	269.2374	185.4289	194.29039	236.66243	201.53297	221.46693	216.86858	183.58783	274.1026	243.79515	220.43527	283.0256	147.52484	158.71756	278.58163	176.9839	151.77858	121.78644
"226728_at"	1145.166	377.64847	411.44476	401.14398	453.08374	625.7706	342.00897	414.00198	612.5445	624.4799	611.1852	641.0489	469.6721	426.8936	400.36508	714.676	431.4296	478.4416	903.34985	466.89297	547.9347	403.4482
"226729_at"	48.98911	58.489803	62.362114	83.75889	37.547035	43.860638	98.98401	83.63979	51.639362	46.394253	58.82163	58.56493	52.344936	44.777397	57.982407	53.682564	64.91059	61.212666	54.44628	62.609325	69.00655	56.959164
"226730_s_at"	27.799616	49.98527	69.45829	97.98759	38.058735	48.12454	81.13225	86.732124	69.53548	66.28	44.45532	75.64672	32.687893	21.232073	32.833424	28.921614	68.54823	62.565933	38.003296	62.312325	74.60896	62.279945
"226731_at"	26.547787	35.675674	27.765835	35.285305	26.658123	28.518896	24.912714	25.290834	25.07842	29.277119	26.361395	24.446743	24.82295	60.903263	26.254103	21.287779	75.67295	33.707527	20.96261	28.031162	48.216484	26.517853
"226732_at"	203.79836	142.01364	194.09842	284.0052	147.7249	201.63823	254.64946	253.52946	219.35193	180.20406	169.26111	160.5629	124.61075	112.9784	159.04318	162.89803	166.76526	172.12247	92.65417	186.40016	180.1416	164.04982
"226733_at"	71.15171	85.80693	91.62123	122.630585	56.584827	80.25286	153.51645	139.22195	89.99499	92.410126	97.18657	109.30252	44.34897	36.302723	67.52576	54.19555	100.12425	108.99566	68.11186	98.64448	107.23954	108.55768
"226734_at"	106.971825	135.08083	133.07515	116.561165	82.04693	89.13698	177.78745	146.32655	151.39989	106.82339	94.82413	127.72619	109.87305	100.13466	164.87749	105.73888	139.79338	114.42664	111.66845	153.86852	183.95149	132.27397
"226735_at"	157.28647	176.96863	156.5675	140.09454	126.10962	136.89331	202.52203	197.08539	147.8787	170.58807	173.63448	170.25676	104.25941	108.23793	119.12351	140.59625	178.97615	138.94203	195.62701	158.06915	185.4709	207.64665
"226736_at"	270.3048	312.29135	260.87122	741.7552	139.32822	542.0709	807.7303	262.10535	287.12723	269.97195	618.8377	689.75793	195.98367	129.12817	242.60071	440.21033	272.86868	902.3627	608.14874	243.6134	1042.9606	304.84308
"226737_at"	123.67351	90.320335	95.60066	85.875374	84.19315	98.43918	72.460045	77.93867	91.557594	102.73272	83.988815	83.99754	94.5874	233.96333	90.61553	127.72625	84.81203	89.347534	127.34106	77.44521	78.6998	68.32258
"226738_at"	346.10483	282.92764	243.37238	225.2929	401.56213	341.64713	214.80855	290.05698	269.33087	286.97256	269.92975	250.12057	281.21436	327.0676	284.82922	342.72174	259.31375	273.87448	321.307	262.61078	274.927	247.77045
"226739_at"	243.49495	238.29054	264.54553	316.465	219.43939	307.67056	377.7731	405.13873	301.65927	287.7259	230.50957	305.83926	202.30766	175.33316	307.85226	232.30064	252.55875	209.59082	164.89746	272.39105	284.90857	249.24098
"226740_x_at"	1201.1846	1571.5078	1799.893	2181.835	1018.88104	1491.1636	1586.1929	1607.5879	1279.9098	1937.4927	1848.035	1635.5314	1152.6831	1043.9735	1081.2955	840.1557	1580.5891	1894.832	1344.5947	1471.4218	2082.1062	1789.1796
"226741_at"	511.81937	520.6164	451.6704	613.2038	451.0284	588.61755	547.2788	559.3386	566.96155	505.39407	578.16925	468.7599	467.42758	424.64005	478.82364	414.20322	593.52045	450.1683	554.81433	516.7457	526.92456	521.6113
"226742_at"	208.05063	561.96576	563.9783	682.60126	282.5744	509.95746	672.16235	512.0681	596.88763	521.10443	556.4342	528.5913	313.1813	181.95114	498.07996	232.78076	543.3423	570.5148	377.34677	499.34338	672.06946	634.3098
"226743_at"	108.829315	170.37492	177.8429	169.19647	85.01095	153.66843	183.57838	253.44135	156.64906	136.31007	142.5815	171.6034	129.43097	104.70535	110.50597	74.74887	340.13266	134.6619	74.86312	165.02055	197.67805	163.062
"226744_at"	590.9712	583.55225	585.58093	512.1927	545.28815	604.4972	625.36914	670.9737	556.8783	564.85974	700.433	650.2029	361.31305	367.22977	529.2523	475.62646	446.3872	527.0889	573.41254	473.64975	533.1236	614.9724
"226745_at"	222.06737	278.93494	330.30182	292.1892	228.83136	231.71275	478.91498	385.49487	329.09476	326.67636	381.7402	346.91675	199.99667	177.31587	293.69388	300.08743	384.43936	357.45868	430.27048	440.91324	411.83047	322.05493
"226746_s_at"	16.05035	10.528606	15.392378	17.153997	20.840727	38.902794	17.60946	16.97042	25.66845	17.07322	19.486359	19.802023	22.604776	36.478275	31.348969	35.934162	15.831257	12.382539	19.22236	22.174273	30.562538	23.746773
"226747_at"	40.51789	67.672424	78.52527	130.63373	36.80129	63.115543	120.64213	83.124626	54.024612	62.7355	57.29028	73.24898	27.089977	20.49285	38.80164	19.249397	100.804115	50.13469	36.582256	51.804527	53.337112	78.42985
"226748_at"	774.44293	1202.728	1007.99457	1287.6178	995.9443	1119.3677	1253.6401	1346.3917	1157.0919	983.9704	1018.439	1026.4943	731.0588	826.9489	827.23566	858.2073	1201.101	980.01654	870.8396	1122.4213	950.70105	971.9037
"226749_at"	174.42574	274.73135	305.0705	452.06277	178.0529	290.89383	386.7747	339.5488	402.10593	271.73462	437.27847	335.7053	187.38606	139.57512	299.41638	243.5414	267.30997	292.90985	455.70175	277.09662	297.23154	288.2505
"226750_at"	28.352606	63.739605	77.55689	96.893524	35.58662	59.23443	90.39876	87.96447	69.40771	46.230274	74.80079	67.35368	30.44237	36.055973	79.59401	23.572268	71.43128	83.68044	48.52794	81.90176	95.55759	101.08797
"226751_at"	25.709461	25.690723	24.500273	18.230112	30.823004	35.3466	37.989452	19.029194	26.065708	17.968794	20.861	23.440922	36.794262	103.62978	25.540035	26.13275	25.589735	20.101873	20.985533	28.165264	18.484968	30.206085
"226752_at"	2134.238	2968.1047	3921.6328	3655.28	2799.985	3488.984	3569.0293	3787.202	3449.4905	3501.7842	3717.0051	4141.5444	2940.7253	1717.4125	3702.5845	2577.8489	3305.6733	3377.0498	4392.812	4148.023	3859.0444	2958.234
"226753_at"	54.906456	225.40271	159.76785	367.29388	59.88667	187.69199	312.23715	168.80917	138.84566	212.45827	208.2532	238.83704	68.6828	32.77651	149.75888	29.333076	251.22144	198.34814	133.34802	260.5229	192.50172	240.16704
"226754_at"	55.31868	67.13548	81.70871	69.198456	48.722843	66.930725	79.83054	73.0053	60.019806	73.54198	69.8742	77.97391	58.355946	47.109814	53.014114	43.281445	78.77361	72.3219	58.73998	76.8348	90.40505	93.00855
"226755_at"	35.37481	39.220028	55.263023	62.921936	54.135357	85.71018	62.78781	41.10859	39.393963	46.78229	46.182156	57.547375	32.462322	35.696724	38.99132	24.527063	74.904724	85.00948	38.840717	52.43677	117.4729	54.858856
"226756_at"	32.44824	80.06641	61.249863	121.68514	49.514725	104.3064	167.52512	92.94724	93.47455	71.64233	63.026855	70.01498	77.10728	51.96569	84.45366	37.326775	68.14964	72.6061	60.87156	62.899017	57.361927	69.01613
"226757_at"	85.322754	344.0326	108.85189	142.7449	60.261955	101.439445	112.9665	154.0074	152.08446	129.00928	109.4125	102.49756	124.93756	104.84719	121.28023	52.74248	362.19193	142.64085	65.703896	104.39322	92.647675	117.20411
"226758_at"	167.71703	316.40433	328.03378	411.4375	217.07198	295.2162	340.7055	283.3797	306.92883	291.96582	309.1742	343.4363	238.62962	209.17279	326.55707	151.04808	326.3759	378.40915	387.84976	361.60156	327.35156	350.32254
"226759_at"	86.53957	103.46976	94.72872	160.41237	103.61353	156.18744	134.98238	113.03714	127.79265	94.7402	162.94884	157.64703	82.66429	36.303967	60.209625	69.70704	94.65968	104.930916	115.82114	99.22123	101.538025	111.94392
"226760_at"	242.14212	390.21307	437.79462	741.5367	233.1687	418.72015	728.0455	583.026	452.56488	369.41565	361.85272	387.17752	313.63803	159.36354	358.00485	232.926	382.64853	421.29288	226.48462	431.26422	491.04233	377.42523
"226761_at"	150.28732	125.08516	122.00015	112.79614	176.33711	152.18747	137.56003	145.58444	113.540504	115.297714	166.42105	150.96692	92.339516	92.45817	108.3826	148.83383	94.254814	122.279945	201.83072	115.57012	106.62894	122.33092
"226762_at"	29.235483	98.03011	79.66721	86.173996	85.12464	127.85927	96.22989	75.60731	142.65582	81.4327	96.71871	126.65356	85.51847	59.538445	107.52085	105.78658	108.67079	144.30919	53.772076	134.75774	114.800575	199.24147
"226763_at"	249.98143	393.63416	482.1251	426.27176	377.707	265.21674	461.55936	406.78745	488.58572	523.0706	419.44717	426.5678	239.95447	119.635155	153.72955	180.60158	562.07294	505.66574	360.005	419.5928	416.90002	533.11444
"226764_at"	38.387733	30.135935	32.425735	21.600006	38.755913	31.853495	31.03824	29.84966	42.755882	33.75554	39.448025	41.784714	33.062153	34.301174	26.45994	44.33973	27.23706	36.774475	31.568428	28.984915	32.04312	25.959625
"226765_at"	28.35604	33.07592	30.786634	122.3245	42.601837	131.68988	63.969032	49.945362	100.62412	34.806072	48.68399	65.335556	136.96931	90.11681	127.21743	128.74545	28.668753	42.031227	62.46717	119.23928	93.62394	187.29512
"226766_at"	10.125773	9.214852	10.068651	10.8461075	11.1190195	8.372794	8.624383	10.524952	11.179775	9.508896	8.382097	7.989943	10.969908	9.827995	9.32327	9.665283	8.803119	9.557199	10.000386	9.503121	8.201657	8.9264965
"226767_s_at"	45.91207	59.622227	45.96708	51.764095	81.31409	94.63838	70.65583	82.382195	87.02767	72.51545	91.30221	114.77266	76.92553	40.72303	104.84719	87.16364	76.28345	70.178024	101.85225	80.98313	68.60654	62.32207
"226768_at"	221.50148	118.66549	111.11361	146.39258	192.48154	155.47626	107.11106	136.90741	145.76387	159.19766	151.72076	141.3374	199.19664	265.57132	142.57164	162.15056	115.253685	126.69306	166.47026	133.0636	130.9378	131.66928
"226769_at"	14.207445	14.30492	14.692889	14.901918	16.106716	13.754743	13.488573	15.700475	16.737022	15.561588	14.886929	13.471263	14.27665	14.74039	13.508717	17.767849	14.051984	13.968348	12.890356	13.693767	14.964113	14.421577
"226770_at"	118.706635	305.75964	278.88174	382.025	157.4285	216.86134	322.3235	281.86923	263.84436	260.2609	268.3512	267.8115	174.01451	90.99375	203.03577	124.06475	238.96964	230.44165	204.16641	268.407	248.84767	273.01093
"226771_at"	114.20642	117.848694	107.45002	111.85273	98.75583	99.82411	128.93338	148.55774	98.77118	117.17573	108.86144	133.43607	57.346035	80.18041	55.689552	59.639828	112.196846	81.132286	128.54468	106.27245	108.71039	109.00127
"226772_s_at"	13.136503	13.023914	11.226042	14.574037	12.442415	14.000866	14.000866	11.933182	12.567853	14.084698	13.030248	12.548236	13.902566	16.83081	12.335349	13.72041	11.973839	10.712914	14.309887	13.502151	12.30371	13.881351
"226773_at"	278.51416	352.55502	455.67004	557.0334	229.7708	360.2238	348.52808	506.88727	377.727	362.61996	464.37204	422.52332	212.55777	188.50154	233.27434	148.15099	522.2818	363.33792	293.9385	316.9431	389.79352	571.0104
"226774_at"	328.8778	362.8213	340.0206	532.6802	269.06003	353.6459	484.62546	483.0133	456.41418	412.92572	389.11774	440.1566	233.41988	163.90462	265.52536	248.22667	340.22122	390.78247	359.77402	336.76715	472.91086	415.01614
"226775_at"	97.68365	134.35608	120.62959	128.51329	92.33947	120.604515	155.83022	147.64786	142.68059	128.33498	119.23103	128.74994	106.42001	59.68119	109.067505	56.13682	94.85705	117.147125	98.81914	117.26102	107.451866	122.171715
"226776_at"	9.315021	16.233267	15.071223	37.465652	12.044489	14.182564	17.294785	14.742183	20.285141	13.586536	14.346934	14.484527	11.423553	11.112654	14.07468	10.395886	14.535394	14.340465	11.640081	14.201773	14.42082	13.941946
"226777_at"	13.675717	12.545628	14.626234	14.277144	10.559713	12.026737	14.072483	13.302137	13.263412	13.970285	13.777198	12.526917	12.834996	14.850285	14.568479	11.291307	13.354876	12.625128	14.983859	13.655797	13.528893	17.991253
"226778_at"	62.204323	190.72609	219.24527	203.00053	88.08826	172.39738	231.50778	188.74385	154.03957	248.15755	192.60199	188.3709	91.80902	40.010616	156.71982	70.463615	212.53203	174.69234	207.28665	234.9643	181.79349	250.93793
"226779_at"	148.7848	514.8217	473.89667	907.24615	171.54097	495.05554	655.4256	506.5355	508.22614	513.7773	419.20023	490.76987	407.1548	119.19789	482.35986	199.76088	543.61597	530.8342	365.23444	585.11395	637.24445	617.45386
"226780_s_at"	465.03302	438.37286	524.6346	476.1804	686.7003	554.7956	596.8464	737.55817	637.35596	521.0053	421.8127	516.81793	450.88776	348.51578	449.5203	465.93774	375.11395	398.23108	468.17462	357.58942	374.82126	370.75208
"226781_at"	322.8497	273.90295	352.95908	272.18292	435.71036	363.37567	434.52502	537.9099	454.47766	376.48355	291.24734	370.09622	171.50816	171.79407	229.30858	294.76086	262.35107	234.29648	253.69647	248.06728	276.47235	261.98727
"226782_at"	54.4444	144.97676	136.746	133.47304	93.526535	132.8122	158.64069	154.441	137.26909	108.11022	113.070564	110.7075	83.04963	69.98827	102.360794	64.83403	165.5427	147.97885	81.89894	111.9634	139.42511	116.98067
"226783_at"	161.81604	108.44851	156.10092	101.203865	285.2843	195.63373	106.20234	87.85	168.25932	170.96135	222.90527	147.56073	183.945	175.91519	120.04064	140.88927	210.25017	154.13039	172.46333	109.54556	90.533775	192.73558
"226784_at"	25.23165	89.46392	76.17494	118.83644	32.552593	58.399536	122.488045	99.58526	92.646126	86.760704	49.679977	67.80873	68.60771	28.06231	91.02691	28.344704	69.16118	75.7557	40.28442	81.06604	102.714836	81.52743
"226785_at"	85.06256	204.91878	128.05025	245.28888	80.839874	191.88469	210.7835	181.29564	161.36728	173.01479	153.24489	136.57526	100.77269	49.824146	130.2376	54.836937	200.01404	189.57764	171.04445	192.98332	164.98042	180.75847
"226786_at"	630.3377	304.93277	323.1858	291.52023	525.3723	444.72495	274.45966	282.38797	387.59424	306.54578	391.54947	356.18307	333.90384	325.9233	309.37845	362.41824	225.23038	256.77484	423.27145	281.1752	276.3668	317.98413
"226787_at"	132.91368	123.974396	142.76471	157.24829	152.88908	167.93262	181.64842	184.06012	141.87556	156.01967	143.18166	145.32455	144.55975	106.09918	111.10407	115.78894	138.23499	121.95147	147.70433	153.6871	125.978355	139.28477
"226788_at"	28.85442	20.143776	22.145817	19.201685	26.187674	21.518438	19.229694	20.926256	19.749168	19.774546	21.127686	18.203548	27.240833	34.41804	27.464895	36.84602	18.84122	17.4077	21.465475	20.509924	18.7512	18.877886
"226789_at"	152.06328	804.38635	1355.7712	1074.0571	349.82443	920.27954	1310.4768	938.92816	1193.0822	760.9606	1200.8925	902.7535	644.65216	346.7299	1042.688	433.38013	939.71106	938.733	510.8609	993.51	1036.4105	815.8584
"226790_at"	1564.3528	2360.3232	2331.5037	2466.1802	2149.3303	2240.817	2444.9565	2598.2432	2351.2468	2297.201	2614.8906	3081.8523	2291.7852	1919.1891	3023.5786	1853.4642	1925.4974	2081.5662	3225.2104	2415.018	2232.2788	2279.8848
"226791_at"	37.594624	45.436474	36.7005	59.682243	27.745134	37.299572	24.700909	31.949259	32.35827	54.74278	74.662025	53.750607	29.714748	40.932743	39.829792	25.885391	44.064316	33.92054	63.865864	24.829414	59.384686	35.939148
"226792_s_at"	176.57591	169.24327	156.23631	178.51086	174.23819	161.5747	130.89012	119.81178	126.82942	137.30241	160.62416	141.57065	192.30797	274.29324	178.54185	173.23116	132.63713	132.56808	142.90855	116.09888	135.56	133.3619
"226793_at"	60.81664	77.56358	70.90514	92.10904	72.422325	71.76176	80.3364	74.84749	64.10232	62.615833	84.11422	77.5286	46.302525	47.924484	54.3292	43.84388	87.15454	78.87758	73.028145	65.898026	63.196613	60.791298
"226794_at"	10.271248	20.807482	19.965584	20.627716	15.878031	21.052292	26.909124	22.187366	20.947332	17.487635	15.667266	20.52773	15.804353	17.54418	20.07398	13.583473	23.412052	20.837835	15.246162	28.044785	24.464579	29.470814
"226795_at"	45.51382	66.30873	75.02701	89.73608	51.705727	51.11511	74.35555	50.578606	54.774166	53.444584	51.6591	47.98277	47.61445	35.631115	52.094814	26.81216	84.05592	46.36525	27.874002	53.11358	52.25237	59.46
"226796_at"	85.66099	75.80434	67.08889	89.06577	72.06128	87.05477	83.31236	115.3197	87.53955	69.82324	103.487816	93.18945	65.35135	70.72571	72.714516	67.10982	80.49269	64.65426	90.80754	58.093163	67.54212	67.18903
"226797_at"	58.113388	220.09142	242.563	325.4937	82.526726	197.03407	270.3422	217.7965	243.2879	250.64207	229.80258	248.05415	134.2535	80.06915	162.75671	95.35881	293.80594	222.83556	179.18117	249.84308	231.57999	244.83829
